2015-5-23 23:47:34.040000, 1750.298,   -3.009, 1750.298, -123.009, 1750.298,  116.991,   24.389,   -7.545,   24.389, -127.545,   24.389,  112.455,   24.389,   -7.545,   24.389, -127.545,   24.389,  112.455,   12.141,  178.991,   12.141,   58.991,   12.141,  -61.009,   12.141,  178.991,   12.141,   58.991,   12.141,  -61.009,   50.000,    0.010,
2015-5-23 23:47:34.080000,95246.038,  -20.538,95246.036, -140.538,95246.040,   99.462, 1327.193,  -25.075, 1327.193, -145.075, 1327.193,   94.925, 1327.193,  -25.075, 1327.193, -145.075, 1327.193,   94.925,  660.694,  161.462,  660.694,   41.462,  660.694,  -78.538,  660.694,  161.462,  660.694,   41.462,  660.694,  -78.538,   50.000,    0.001,
2015-5-23 23:47:34.120000,130449.144,  -24.237,130449.140, -144.237,130449.135,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.886,  157.763,  904.886,   37.763,  904.886,  -82.237,  904.886,  157.763,  904.886,   37.763,  904.886,  -82.237,   50.000,    0.003,
2015-5-23 23:47:34.160000,130449.144,  -24.237,130449.148, -144.237,130449.135,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.884,  157.763,  904.884,   37.763,  904.884,  -82.237,  904.884,  157.763,  904.884,   37.763,  904.884,  -82.237,   50.000,    0.001,
2015-5-23 23:47:34.200000,130449.159,  -24.237,130449.154, -144.237,130449.142,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.882,  157.763,  904.882,   37.763,  904.882,  -82.237,  904.882,  157.763,  904.882,   37.763,  904.882,  -82.237,   50.000,    0.002,
2015-5-23 23:47:34.240000,130449.168,  -24.237,130449.160, -144.237,130449.151,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227,  904.880,  157.763,  904.880,   37.763,  904.880,  -82.237,  904.880,  157.763,  904.880,   37.763,  904.880,  -82.237,   50.000,    0.003,
2015-5-23 23:47:34.280000,130449.176,  -24.237,130449.166, -144.237,130449.149,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,   50.000,    0.003,
2015-5-23 23:47:34.320000,130449.181,  -24.237,130449.168, -144.237,130449.154,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,   50.000,    0.004,
2015-5-23 23:47:34.360000,130449.168,  -24.236,130449.170, -144.236,130449.161,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,   50.000,    0.002,
2015-5-23 23:47:34.400000,130449.173,  -24.236,130449.170, -144.236,130449.159,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,   50.000,    0.004,
2015-5-23 23:47:34.440000,130449.177,  -24.236,130449.167, -144.236,130449.155,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.879,  157.764,  904.879,   37.764,  904.879,  -82.236,  904.879,  157.764,  904.879,   37.764,  904.879,  -82.236,   50.000,    0.002,
2015-5-23 23:47:34.480000,130449.176,  -24.236,130449.168, -144.236,130449.146,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.881,  157.764,  904.881,   37.764,  904.880,  -82.236,  904.881,  157.764,  904.881,   37.764,  904.880,  -82.236,   50.000,    0.003,
2015-5-23 23:47:34.520000,130449.169,  -24.236,130449.166, -144.236,130449.143,   95.764, 1817.726,  -28.773, 1817.725, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.725, -148.773, 1817.725,   91.227,  904.883,  157.764,  904.883,   37.764,  904.882,  -82.236,  904.883,  157.764,  904.883,   37.764,  904.882,  -82.236,   50.000,    0.000,
2015-5-23 23:47:34.560000,130449.167,  -24.236,130449.166, -144.236,130449.140,   95.764, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.884,  157.764,  904.885,   37.764,  904.884,  -82.236,  904.884,  157.764,  904.885,   37.764,  904.884,  -82.236,   50.000,    0.002,
2015-5-23 23:47:34.600000,130449.168,  -24.235,130449.157, -144.236,130449.135,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.886,  157.764,  904.886,   37.764,  904.886,  -82.236,  904.886,  157.764,  904.886,   37.764,  904.886,  -82.236,   50.000,    0.002,
2015-5-23 23:47:34.640000,130449.157,  -24.235,130449.163, -144.235,130449.135,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,   50.000,    0.001,
2015-5-23 23:47:34.680000,130449.166,  -24.235,130449.165, -144.235,130449.137,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.724,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.724,   91.228,  904.888,  157.765,  904.888,   37.765,  904.887,  -82.235,  904.888,  157.765,  904.888,   37.765,  904.887,  -82.235,   50.000,    0.001,
2015-5-23 23:47:34.720000,130449.181,  -24.235,130449.166, -144.235,130449.133,   95.765, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,   50.000,    0.001,
2015-5-23 23:47:34.760000,130449.181,  -24.235,130449.169, -144.235,130449.145,   95.765, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.886,  157.765,  904.886,   37.765,  904.886,  -82.235,  904.886,  157.765,  904.886,   37.765,  904.886,  -82.235,   50.000,    0.001,
2015-5-23 23:47:34.800000,130449.187,  -24.234,130449.180, -144.234,130449.143,   95.766, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.885,  157.766,  904.885,   37.766,  904.885,  -82.234,  904.885,  157.766,  904.885,   37.766,  904.885,  -82.234,   50.000,   -0.000,
2015-5-23 23:47:34.840000,130449.196,  -24.234,130449.186, -144.234,130449.148,   95.766, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.884,  157.766,  904.883,   37.766,  904.883,  -82.234,  904.884,  157.766,  904.883,   37.766,  904.883,  -82.234,   50.000,    0.004,
2015-5-23 23:47:34.880000,130449.205,  -24.234,130449.188, -144.234,130449.155,   95.766, 1817.725,  -28.770, 1817.725, -148.770, 1817.725,   91.230, 1817.725,  -28.770, 1817.725, -148.770, 1817.725,   91.230,  904.882,  157.766,  904.882,   37.766,  904.882,  -82.234,  904.882,  157.766,  904.882,   37.766,  904.882,  -82.234,   50.000,    0.001,
2015-5-23 23:47:34.920000,130449.215,  -24.233,130449.192, -144.233,130449.156,   95.767, 1817.726,  -28.770, 1817.725, -148.770, 1817.725,   91.230, 1817.726,  -28.770, 1817.725, -148.770, 1817.725,   91.230,  904.880,  157.766,  904.880,   37.766,  904.880,  -82.234,  904.880,  157.766,  904.880,   37.766,  904.880,  -82.234,   50.000,    0.003,
2015-5-23 23:47:34.960000,130449.214,  -24.233,130449.199, -144.233,130449.164,   95.767, 1817.726,  -28.770, 1817.726, -148.770, 1817.725,   91.230, 1817.726,  -28.770, 1817.726, -148.770, 1817.725,   91.230,  904.879,  157.767,  904.879,   37.767,  904.879,  -82.233,  904.879,  157.767,  904.879,   37.767,  904.879,  -82.233,   50.000,    0.002,
2015-5-23 23:47:35.000000,130449.218,  -24.233,130449.203, -144.233,130449.159,   95.767, 1817.726,  -28.769, 1817.726, -148.769, 1817.725,   91.231, 1817.726,  -28.769, 1817.726, -148.769, 1817.725,   91.231,  904.879,  157.767,  904.878,   37.767,  904.878,  -82.233,  904.879,  157.767,  904.878,   37.767,  904.878,  -82.233,   50.000,    0.003,
2015-5-23 23:47:35.040000,130449.214,  -24.232,130449.203, -144.232,130449.156,   95.768, 1817.726,  -28.769, 1817.726, -148.769, 1817.726,   91.231, 1817.726,  -28.769, 1817.726, -148.769, 1817.726,   91.231,  904.879,  157.768,  904.879,   37.767,  904.878,  -82.232,  904.879,  157.768,  904.879,   37.767,  904.878,  -82.232,   50.000,    0.003,
2015-5-23 23:47:35.080000,130449.213,  -24.232,130449.208, -144.232,130449.158,   95.768, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.879,  157.768,  904.879,   37.768,  904.879,  -82.232,  904.879,  157.768,  904.879,   37.768,  904.879,  -82.232,   50.000,    0.002,
2015-5-23 23:47:35.120000,130449.217,  -24.231,130449.206, -144.231,130449.154,   95.769, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.880,  157.768,  904.880,   37.768,  904.880,  -82.232,  904.880,  157.768,  904.880,   37.768,  904.880,  -82.232,   50.000,   -0.000,
2015-5-23 23:47:35.160000,130449.211,  -24.231,130449.202, -144.231,130449.151,   95.769, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.882,  157.769,  904.882,   37.769,  904.881,  -82.231,  904.882,  157.769,  904.882,   37.769,  904.881,  -82.231,   50.000,    0.001,
2015-5-23 23:47:35.200000,130449.210,  -24.231,130449.196, -144.231,130449.146,   95.769, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233,  904.883,  157.769,  904.883,   37.769,  904.883,  -82.231,  904.883,  157.769,  904.883,   37.769,  904.883,  -82.231,   50.000,    0.003,
2015-5-23 23:47:35.240000,130449.208,  -24.230,130449.194, -144.230,130449.144,   95.770, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233,  904.885,  157.770,  904.885,   37.770,  904.885,  -82.230,  904.885,  157.770,  904.885,   37.770,  904.885,  -82.230,   50.000,    0.001,
2015-5-23 23:47:35.280000,130449.212,  -24.230,130449.194, -144.230,130449.139,   95.770, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234,  904.886,  157.770,  904.886,   37.770,  904.886,  -82.230,  904.886,  157.770,  904.886,   37.770,  904.886,  -82.230,   50.000,   -0.001,
2015-5-23 23:47:35.320000,130449.213,  -24.229,130449.195, -144.229,130449.145,   95.771, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234,  904.887,  157.771,  904.887,   37.770,  904.887,  -82.229,  904.887,  157.771,  904.887,   37.770,  904.887,  -82.229,   50.000,    0.001,
2015-5-23 23:47:35.360000,130449.212,  -24.229,130449.194, -144.229,130449.136,   95.771, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234,  904.888,  157.771,  904.888,   37.771,  904.887,  -82.229,  904.888,  157.771,  904.888,   37.771,  904.887,  -82.229,   50.000,    0.001,
2015-5-23 23:47:35.400000,130449.216,  -24.228,130449.198, -144.228,130449.138,   95.772, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235,  904.888,  157.771,  904.887,   37.771,  904.887,  -82.229,  904.888,  157.771,  904.887,   37.771,  904.887,  -82.229,   50.000,    0.002,
2015-5-23 23:47:35.440000,130449.224,  -24.228,130449.202, -144.228,130449.146,   95.772, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235,  904.887,  157.772,  904.887,   37.772,  904.886,  -82.228,  904.887,  157.772,  904.887,   37.772,  904.886,  -82.228,   50.000,    0.002,
2015-5-23 23:47:35.480000,130449.222,  -24.227,130449.208, -144.227,130449.152,   95.773, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236,  904.886,  157.772,  904.886,   37.772,  904.885,  -82.228,  904.886,  157.772,  904.886,   37.772,  904.885,  -82.228,   50.000,    0.002,
2015-5-23 23:47:35.520000,130449.232,  -24.227,130449.214, -144.227,130449.155,   95.773, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236,  904.884,  157.773,  904.884,   37.773,  904.884,  -82.227,  904.884,  157.773,  904.884,   37.773,  904.884,  -82.227,   50.000,    0.001,
2015-5-23 23:47:35.560000,130449.239,  -24.226,130449.218, -144.226,130449.149,   95.774, 1817.727,  -28.763, 1817.727, -148.763, 1817.726,   91.237, 1817.727,  -28.763, 1817.727, -148.763, 1817.726,   91.237,  904.883,  157.773,  904.883,   37.773,  904.882,  -82.227,  904.883,  157.773,  904.883,   37.773,  904.882,  -82.227,   50.000,    0.002,
2015-5-23 23:47:35.600000,130449.243,  -24.226,130449.226, -144.226,130449.160,   95.774, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238,  904.882,  157.774,  904.881,   37.774,  904.881,  -82.226,  904.882,  157.774,  904.881,   37.774,  904.881,  -82.226,   50.000,    0.002,
2015-5-23 23:47:35.640000,130449.251,  -24.225,130449.225, -144.225,130449.158,   95.775, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238,  904.881,  157.775,  904.880,   37.774,  904.880,  -82.225,  904.881,  157.775,  904.880,   37.774,  904.880,  -82.225,   50.000,    0.001,
2015-5-23 23:47:35.680000,130449.246,  -24.225,130449.236, -144.225,130449.166,   95.775, 1817.728,  -28.761, 1817.728, -148.761, 1817.726,   91.239, 1817.728,  -28.761, 1817.728, -148.761, 1817.726,   91.239,  904.880,  157.775,  904.880,   37.775,  904.879,  -82.225,  904.880,  157.775,  904.880,   37.775,  904.879,  -82.225,   50.000,    0.001,
2015-5-23 23:47:35.720000,130449.252,  -24.224,130449.232, -144.224,130449.168,   95.776, 1817.728,  -28.761, 1817.728, -148.761, 1817.727,   91.239, 1817.728,  -28.761, 1817.728, -148.761, 1817.727,   91.239,  904.880,  157.776,  904.880,   37.776,  904.879,  -82.224,  904.880,  157.776,  904.880,   37.776,  904.879,  -82.224,   50.000,    0.004,
2015-5-23 23:47:35.760000,130449.253,  -24.223,130449.233, -144.224,130449.166,   95.776, 1817.728,  -28.760, 1817.728, -148.760, 1817.727,   91.240, 1817.728,  -28.760, 1817.728, -148.760, 1817.727,   91.240,  904.880,  157.776,  904.880,   37.776,  904.880,  -82.224,  904.880,  157.776,  904.880,   37.776,  904.880,  -82.224,   50.000,   -0.001,
2015-5-23 23:47:35.800000,130449.256,  -24.223,130449.236, -144.223,130449.164,   95.777, 1817.728,  -28.760, 1817.727, -148.760, 1817.726,   91.240, 1817.728,  -28.760, 1817.727, -148.760, 1817.726,   91.240,  904.881,  157.777,  904.881,   37.777,  904.880,  -82.223,  904.881,  157.777,  904.881,   37.777,  904.880,  -82.223,   50.000,    0.001,
2015-5-23 23:47:35.840000,130449.254,  -24.222,130449.231, -144.222,130449.159,   95.778, 1817.727,  -28.759, 1817.727, -148.759, 1817.726,   91.241, 1817.727,  -28.759, 1817.727, -148.759, 1817.726,   91.241,  904.882,  157.777,  904.882,   37.777,  904.881,  -82.223,  904.882,  157.777,  904.882,   37.777,  904.881,  -82.223,   50.000,    0.001,
2015-5-23 23:47:35.880000,130449.250,  -24.222,130449.230, -144.222,130449.157,   95.778, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242,  904.883,  157.778,  904.883,   37.778,  904.883,  -82.222,  904.883,  157.778,  904.883,   37.778,  904.883,  -82.222,   50.000,    0.002,
2015-5-23 23:47:35.920000,130449.253,  -24.221,130449.234, -144.221,130449.157,   95.779, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242,  904.885,  157.779,  904.884,   37.779,  904.884,  -82.221,  904.885,  157.779,  904.884,   37.779,  904.884,  -82.221,   50.000,   -0.001,
2015-5-23 23:47:35.960000,130449.249,  -24.220,130449.236, -144.220,130449.156,   95.780, 1817.727,  -28.757, 1817.726, -148.757, 1817.725,   91.243, 1817.727,  -28.757, 1817.726, -148.757, 1817.725,   91.243,  904.886,  157.779,  904.885,   37.779,  904.885,  -82.221,  904.886,  157.779,  904.885,   37.779,  904.885,  -82.221,   50.000,    0.001,
2015-5-23 23:47:36.000000,130449.258,  -24.220,130449.235, -144.220,130449.154,   95.780, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244,  904.886,  157.780,  904.886,   37.780,  904.886,  -82.220,  904.886,  157.780,  904.886,   37.780,  904.886,  -82.220,   50.000,    0.001,
2015-5-23 23:47:36.040000,130449.261,  -24.219,130449.241, -144.219,130449.156,   95.781, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244,  904.887,  157.781,  904.886,   37.781,  904.886,  -82.219,  904.887,  157.781,  904.886,   37.781,  904.886,  -82.219,   50.000,    0.002,
2015-5-23 23:47:36.080000,130449.263,  -24.218,130449.238, -144.218,130449.155,   95.782, 1817.726,  -28.755, 1817.726, -148.755, 1817.725,   91.245, 1817.726,  -28.755, 1817.726, -148.755, 1817.725,   91.245,  904.886,  157.781,  904.886,   37.781,  904.886,  -82.219,  904.886,  157.781,  904.886,   37.781,  904.886,  -82.219,   50.000,    0.000,
2015-5-23 23:47:36.120000,130449.265,  -24.218,130449.246, -144.218,130449.155,   95.782, 1817.726,  -28.754, 1817.726, -148.754, 1817.725,   91.246, 1817.726,  -28.754, 1817.726, -148.754, 1817.725,   91.246,  904.886,  157.782,  904.885,   37.782,  904.885,  -82.218,  904.886,  157.782,  904.885,   37.782,  904.885,  -82.218,   50.000,    0.000,
2015-5-23 23:47:36.160000,130449.271,  -24.217,130449.250, -144.217,130449.168,   95.783, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246,  904.885,  157.783,  904.885,   37.783,  904.884,  -82.217,  904.885,  157.783,  904.885,   37.783,  904.884,  -82.217,   50.000,    0.003,
2015-5-23 23:47:36.200000,130449.274,  -24.216,130449.259, -144.216,130449.165,   95.784, 1817.726,  -28.753, 1817.726, -148.753, 1817.725,   91.247, 1817.726,  -28.753, 1817.726, -148.753, 1817.725,   91.247,  904.884,  157.784,  904.884,   37.783,  904.883,  -82.216,  904.884,  157.784,  904.884,   37.783,  904.883,  -82.216,   50.000,    0.001,
2015-5-23 23:47:36.240000,130449.274,  -24.215,130449.257, -144.216,130449.167,   95.784, 1817.726,  -28.752, 1817.726, -148.752, 1817.725,   91.248, 1817.726,  -28.752, 1817.726, -148.752, 1817.725,   91.248,  904.883,  157.784,  904.882,   37.784,  904.882,  -82.216,  904.883,  157.784,  904.882,   37.784,  904.882,  -82.216,   50.000,   -0.001,
2015-5-23 23:47:36.280000,130449.287,  -24.215,130449.255, -144.215,130449.170,   95.785, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249,  904.882,  157.785,  904.881,   37.785,  904.881,  -82.215,  904.882,  157.785,  904.881,   37.785,  904.881,  -82.215,   50.000,    0.003,
2015-5-23 23:47:36.320000,130449.286,  -24.214,130449.262, -144.214,130449.172,   95.786, 1817.727,  -28.751, 1817.727, -148.751, 1817.726,   91.249, 1817.727,  -28.751, 1817.727, -148.751, 1817.726,   91.249,  904.881,  157.786,  904.881,   37.786,  904.880,  -82.214,  904.881,  157.786,  904.881,   37.786,  904.880,  -82.214,   50.000,    0.002,
2015-5-23 23:47:36.360000,130449.288,  -24.213,130449.258, -144.213,130449.176,   95.787, 1817.727,  -28.750, 1817.727, -148.750, 1817.726,   91.250, 1817.727,  -28.750, 1817.727, -148.750, 1817.726,   91.250,  904.880,  157.787,  904.880,   37.786,  904.880,  -82.213,  904.880,  157.787,  904.880,   37.786,  904.880,  -82.213,   50.000,    0.001,
2015-5-23 23:47:36.400000,130449.295,  -24.212,130449.263, -144.212,130449.174,   95.788, 1817.728,  -28.749, 1817.728, -148.749, 1817.726,   91.251, 1817.728,  -28.749, 1817.728, -148.749, 1817.726,   91.251,  904.881,  157.787,  904.880,   37.787,  904.880,  -82.213,  904.881,  157.787,  904.880,   37.787,  904.880,  -82.213,   50.000,   -0.000,
2015-5-23 23:47:36.440000,130449.293,  -24.212,130449.273, -144.212,130449.173,   95.788, 1817.728,  -28.748, 1817.728, -148.748, 1817.726,   91.252, 1817.728,  -28.748, 1817.728, -148.748, 1817.726,   91.252,  904.881,  157.788,  904.881,   37.788,  904.880,  -82.212,  904.881,  157.788,  904.881,   37.788,  904.880,  -82.212,   50.000,    0.001,
2015-5-23 23:47:36.480000,130449.286,  -24.211,130449.267, -144.211,130449.170,   95.789, 1817.728,  -28.747, 1817.728, -148.748, 1817.726,   91.253, 1817.728,  -28.747, 1817.728, -148.748, 1817.726,   91.253,  904.882,  157.789,  904.882,   37.789,  904.881,  -82.211,  904.882,  157.789,  904.882,   37.789,  904.881,  -82.211,   50.000,    0.001,
2015-5-23 23:47:36.520000,130449.290,  -24.210,130449.260, -144.210,130449.168,   95.790, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253,  904.883,  157.790,  904.883,   37.790,  904.882,  -82.210,  904.883,  157.790,  904.883,   37.790,  904.882,  -82.210,   50.000,    0.001,
2015-5-23 23:47:36.560000,130449.291,  -24.209,130449.257, -144.209,130449.165,   95.791, 1817.728,  -28.746, 1817.728, -148.746, 1817.726,   91.254, 1817.728,  -28.746, 1817.728, -148.746, 1817.726,   91.254,  904.884,  157.791,  904.884,   37.791,  904.883,  -82.209,  904.884,  157.791,  904.884,   37.791,  904.883,  -82.209,   50.000,    0.000,
2015-5-23 23:47:36.600000,130449.292,  -24.208,130449.262, -144.208,130449.164,   95.792, 1817.728,  -28.745, 1817.728, -148.745, 1817.726,   91.255, 1817.728,  -28.745, 1817.728, -148.745, 1817.726,   91.255,  904.885,  157.791,  904.885,   37.791,  904.884,  -82.209,  904.885,  157.791,  904.885,   37.791,  904.884,  -82.209,   50.000,    0.001,
2015-5-23 23:47:36.640000,130449.292,  -24.208,130449.271, -144.208,130449.158,   95.792, 1817.728,  -28.744, 1817.728, -148.744, 1817.726,   91.256, 1817.728,  -28.744, 1817.728, -148.744, 1817.726,   91.256,  904.886,  157.792,  904.886,   37.792,  904.885,  -82.208,  904.886,  157.792,  904.886,   37.792,  904.885,  -82.208,   50.000,   -0.001,
2015-5-23 23:47:36.680000,130449.292,  -24.207,130449.262, -144.207,130449.159,   95.793, 1817.728,  -28.743, 1817.728, -148.743, 1817.726,   91.257, 1817.728,  -28.743, 1817.728, -148.743, 1817.726,   91.257,  904.887,  157.793,  904.886,   37.793,  904.886,  -82.207,  904.887,  157.793,  904.886,   37.793,  904.886,  -82.207,   50.000,    0.002,
2015-5-23 23:47:36.720000,130449.294,  -24.206,130449.263, -144.206,130449.162,   95.794, 1817.728,  -28.742, 1817.728, -148.742, 1817.726,   91.258, 1817.728,  -28.742, 1817.728, -148.742, 1817.726,   91.258,  904.887,  157.794,  904.887,   37.794,  904.886,  -82.206,  904.887,  157.794,  904.887,   37.794,  904.886,  -82.206,   50.000,    0.002,
2015-5-23 23:47:36.760000,130449.297,  -24.205,130449.267, -144.205,130449.164,   95.795, 1817.728,  -28.742, 1817.728, -148.742, 1817.726,   91.258, 1817.728,  -28.742, 1817.728, -148.742, 1817.726,   91.258,  904.887,  157.795,  904.886,   37.795,  904.886,  -82.205,  904.887,  157.795,  904.886,   37.795,  904.886,  -82.205,   50.000,   -0.001,
2015-5-23 23:47:36.800000,130449.307,  -24.204,130449.276, -144.204,130449.158,   95.796, 1817.728,  -28.741, 1817.728, -148.741, 1817.726,   91.259, 1817.728,  -28.741, 1817.728, -148.741, 1817.726,   91.259,  904.886,  157.796,  904.886,   37.796,  904.885,  -82.204,  904.886,  157.796,  904.886,   37.796,  904.885,  -82.204,   50.000,    0.003,
2015-5-23 23:47:36.840000,130449.305,  -24.203,130449.272, -144.203,130449.172,   95.797, 1817.728,  -28.740, 1817.728, -148.740, 1817.726,   91.260, 1817.728,  -28.740, 1817.728, -148.740, 1817.726,   91.260,  904.886,  157.797,  904.885,   37.797,  904.885,  -82.203,  904.886,  157.797,  904.885,   37.797,  904.885,  -82.203,   50.000,   -0.000,
2015-5-23 23:47:36.880000,130449.304,  -24.202,130449.280, -144.202,130449.167,   95.798, 1817.728,  -28.739, 1817.728, -148.739, 1817.726,   91.261, 1817.728,  -28.739, 1817.728, -148.739, 1817.726,   91.261,  904.885,  157.798,  904.884,   37.798,  904.884,  -82.202,  904.885,  157.798,  904.884,   37.798,  904.884,  -82.202,   50.000,    0.000,
2015-5-23 23:47:36.920000,130449.305,  -24.201,130449.276, -144.201,130449.169,   95.799, 1817.728,  -28.738, 1817.728, -148.738, 1817.727,   91.262, 1817.728,  -28.738, 1817.728, -148.738, 1817.727,   91.262,  904.884,  157.799,  904.883,   37.798,  904.883,  -82.202,  904.884,  157.799,  904.883,   37.798,  904.883,  -82.202,   50.000,    0.000,
2015-5-23 23:47:36.960000,130449.313,  -24.200,130449.281, -144.200,130449.177,   95.800, 1817.729,  -28.737, 1817.729, -148.737, 1817.727,   91.263, 1817.729,  -28.737, 1817.729, -148.737, 1817.727,   91.263,  904.883,  157.799,  904.883,   37.799,  904.882,  -82.201,  904.883,  157.799,  904.883,   37.799,  904.882,  -82.201,   50.000,    0.001,
